Song Title|Voicing|Arranger
That Tumble-down Shack in Athlone|SSAA|Joni Bescos
That Tumble-down Shack in Athlone|SSAA|Renee Craig
That Tumble-Down Shack In Athlone|SSAA|Joe Liles
That Wonderful Mother of Mine|SSAA|Nancy Bergman
That Wonderful Mother Of Mine|TTBB|Jim Clancy
That'll Be the Day|SSAA|Tom Gentry
That'll Be The Day|SSAA|Carole Prietto
That'll Be The Day|TTBB|Tom Gentry
That's A Plenty|TTBB|Chris Arnold
That's A Plenty|TTBB|Greg Volk
That's All|SSAA|Nancy Bergman
That's All|TTBB|Joe Johnson
That's Amore|SSAA|Tedda Lippincott
That's An Irish Lullaby|SSAA|Ed Waesche
That's An Irish Lullaby|TTBB|Ed Waesche
That's An Irish Lullabye|SSAA|Nancy Bergman
That's Christmas to Me|SSAA|Dawn Haggerty
That's Entertainment|SSAA|Renee Craig
That's Entertainment|TTBB|Ray Danley
That's Entertainment|TTBB|Unspecified
That's How Rhythm Was Born|TTBB|David Wright
That's How The Yodel Was Born|TTBB|Jon Nicholas
That's How You Jazz & The Jam Medley|SSAA|Jo Lund
That's How You Jazz Medley|SSAA|Jo Lund
That's Life|SSAA|Barbershop Harmony Society
That's Life|SSAA|David Harrington
That's Life|SSAA|Mo Rector
That's Life|SSAA|Steve Wolf
That's Life|TTBB|Barbershop Harmony Society
That's Life|TTBB|David Harrington
That's Life|TTBB|Kevin Keller
That's Life|TTBB|Mo Rector, Steve Tramack
That's Life|TTBB|Roger Payne
That's My Weakness Now|SSAA|Norma Andersen
That's My Weakness Now / That Certain Party|TTBB|Tom Gentry
That's My Weakness Now/That Certain Party|SSAA|Tom Gentry
That's Someone You Never Forget|TTBB|Jon Nicholas
That's What Dreams Are For|TTBB|Joe Liles
That's What Friends Are For|SSAA|Bev Sellers
That's What I Call A Pal|TTBB|Ed Waesche
The 12 Days After Christmas|TTBB|Dennis Driscoll
The 20s Dance Medley|TTBB|Ray Danley
The 59th Street Bridge Song (Feelin' Groovy)|TTBB|Don Gray
The Ballad Of Springhill|TTBB|Steve Tramack
The Banana Boat Song|TTBB|Don Gray
The Band Played On|SSAA|Renee Craig
The Band Played On|TTBB|Rob Hopkins
The Band Played On|TTBB|Yesteryear
The Barbershop Strut|SSAA|Earl Moon
The Barbershop Strut|TTBB|Earl Moon
The Bare Necessities|SSAA|Carolyn Healey
The Bare Necessities|TTBB|Bill Eberius
The Bare Necessities|TTBB|Don Rose
The Baritone Blues|SSAA|Joe Liles
The Baritone Blues|TTBB|Larry Bean
The Baritone Blues|TTBB|The Management
The Best Is Yet To Come|TTBB|Brent Graham
The Best Of Doo Wop|TTBB|Unspecified
The Best Things Happen While You're Dancing(Steve Tra|TTBB|Steve Tramack
The Best Things In Life Are Free|TTBB|Marie Johnson
The Big Brass Band From Brazil|TTBB|Dick Floersheimer
The Birth of the Blues|SSAA|Carolyn Schmidt
The Birth of the Blues|TTBB|David Wright
The Birth of the Blues|TTBB|Tony Searle
The Birth Of The Blues|TTBB|Buzz Haeger
The Birth Of The Blues|TTBB|Don Gray
The Birth Of The Blues|TTBB|Steve Jamison
The Boy From New York City|SSAA|Barbara McNeill
The Boy From New York City|SSAA|Tedda Lippincott
The Candy Man|TTBB|Joe Johnson
The Chipmunks Christmas Song|TTBB|The Grand Tradition/Reveille
The Chordbuster March|TTBB|WA Wyatt
The Chordbuster's March|SSAA|Joe Liles
The Christmas Blues|TTBB|Steven Armstrong
The Christmas Rap|SSAA|Judy Vidal
The Christmas Song|SSAA|Dot Calvin
The Christmas Song|SSAA|Joe Liles
The Christmas Song|SSAA|R. Emley
The Christmas Song|SSAA|Ruth Emley
The Christmas Song|SSAA|Susan Kegley
The Christmas Song|TTBB|Joe Liles
The Christmas Song|TTBB|Pete Rupay
The Christmas Waltz|SSAA|Anastasio Rossi
The Christmas Waltz|SSAA|Jo Lund
The Christmas Waltz|TTBB|Joe Johnson
The Church Bells are Ringing For Mary|SSAA|Barbara Bianchi
The Climb|SSAA|Carole Prietto
The Climb|SSAA|June Dale
The Climb/Go The Distance|SSAA|Nick Girard
The Curtain Falls|SSAA|Tom Gentry
The Curtain Falls|TTBB|Will Hamblet
The Dance|SSAA|Tedda Lippincott
The Darktown Strutters' Ball|TTBB|Ed Waesche
The Darktown Strutters' Ball|TTBB|Steve Jamison
The Day that the Circus Left Town|TTBB|Fred King
The Dinosaur Strut|TTBB|Unspecified
The Dream Is Carried On|TTBB|Jay Giallombardo
The End Of The Road|TTBB|John Hohl
The Entertainer|SSAA|Anna Maria Parker
The First Noel|SSAA|David Harrington
The First Noel|SSAA|Nancy Bergman
The First Noel|TTBB|Joe Johnson
The Fool On The Hill|TTBB|Jon Nicholas
The Gambler|SSAA|Bev Sellers
The Gift Carol|TTBB|Greg Lyne
The Gift To Be Simple|TTBB|Bob Chilcott
The Girl From Ipanema|SATB|Joanna Forbes
The Girl From Ipanema|SSAA|Gloria Kuchenbecker
The Girl that I Marry|TTBB|Unspecified
The Glendy Burke|TTBB|Bryan Olson
The Glory of Love|SSAA|Region 21
The Glory of Love|SSAA|Region 21 Arr. Dev. Program
The Glory of Love|TTBB|Clay Hine
The Gloryland Way|TTBB|Mo Rector
The Gold-Minin' Gang|SSAA|June Dale
The Greatest Barbershop Chart|TTBB|Adam Reimnitz
The Headless Horseman|TTBB|Aaron Dale
The Headless Horseman|TTBB|David Wright
The Heather On The Hill|TTBB|Bob Bohn
The Holly And The Ivy|TTBB|Darin Drown
The House I Live In|SSAA|Marge Bailey
The House I Live In|SSAA|Sandy Sharpe
The Impossible Dream|TTBB|Bob Bohn
The Impossible Dream|TTBB|David Wright
The Impossible Dream|TTBB|Jay Giallombardo
The Impossible Dream|TTBB|Pete Rupay
The Impossible Dream (The Quest)|TTBB|Ed Waesche
The Infant King|TTBB|Steven Armstrong
The Isle of Inisfree|SSAA|Tom Gentry
The Jazz Me Blues|SSAA|Carolyn Schmidt
The Joint Is Jumpin'|SSAA|Greg Volk
The Joint Is Jumpin'|SSAA|Lorraine Rochefort
The Joint Is Jumpin'|SSAA|Nancy Bergman
The Jumpin' Jive|TTBB|Aaron Dale
The Kazoo Concerto|TTBB|Tom Gentry
The King Medley|TTBB|Webb Comfort
The Lady Down the Hall|SSAA|Michael Gellert
The Last Time I Saw Henry|TTBB|Barbershop Harmony Society
The Letter|TTBB|Jon Nicholas
The Letter (Women)|SSAA|Jon Nicholas
The Lion Sleeps Tonight|SSAA|Tedda Lippincott
The Lion Sleeps Tonight|TTBB|Jon Nicholas
The Lion Sleeps Tonight|TTBB|Scott Turnbull
The Lion Sleeps Tonight|TTBB|Unspecified
The Little Boy|TTBB|Tom Gentry
The Little Drummer Boy|SSAA|Tedda Lippincott
The Little Drummer Boy|TTBB|David Wright
The Little Drummer Boy|TTBB|Jon Nicholas
The Little Drummer Boy|TTBB|Tracy Shirk
The Little Girl|SSAA|Tom Gentry
The Loco-Motion|SSAA|Joey Minshall
The Long Day Closes|TTBB|Arthur Sullivan
The Longest Time|SSAA|Carolyn Schmidt
The Longest Time|TTBB|Darwin Scheel
The Longest Time|TTBB|Tom Gentry
The Lord Bless You and Keep You|SSAA|Avis Fellows
The Lord Bless You and Keep You|SSAA|Fellows
The Lord's Prayer|SSAA|Anna Maria Parker
The Lord's Prayer|SSAA|Jim Clancy
The Lord's Prayer|SSAA|June Dale
The Lord's Prayer|SSAA|Kay Bromert
The Lord's Prayer|SSAA|Nigel Williams
The Lord's Prayer|TTBB|Barbershop Harmony Society
The Lord's Prayer|TTBB|Jim Clancy
The Lord's Prayer|TTBB|Joe Liles
The Lords prayer|TTBB|Tom Gentry and Joe Liles
The Love Bug|TTBB|Kirk Young
The Lunatic's Lullaby|TTBB|Tom Gentry
The Man With the Bag|SSAA|Marge Bailey
The Man With the Bag|SSAA|Nancy Bergman
The Man With The Bag|SSAA|Lorraine Rochefort
The Man With The Bag|TTBB|Jon Nicholas
The Man With The Bag|TTBB|Tom Gentry and Lorraine Rochefort
The Mansions Of The Lord|TTBB|Jon Nicholas
The Maple Leaf Forever|TTBB|Chris Arnold
The Mardi Gras March|SATB|Aaron Dale
The Mardi Gras March|SSAA|Aaron Dale
The Mardi Gras March|TTBB|Aaron Dale
The Marvelous Toy|SSAA|Twardowsky
The Masquerade is Over|SSAA|Tedda Lippincott
The Masquerade Is Over|SSAA|Ed Waesche
The Masquerade is Over (as performed by Hillfoot Harmony)|SSAA|Arr Tedda Lippincot
The Mississippi Squirrel Revival|TTBB|Archie Steen
The Moment I Saw Your Eyes|SSAA|Joe Liles
The Moment I Saw Your Eyes|TTBB|Joe Liles
The Money Song|TTBB|Gene Cokeroft
The More I See You|SSAA|Carolyn Schmidt
The More I See You|SSAA|Ruby Rhea
The More I See You|TTBB|Brent Graham
The Most Wonderful Time Of The Year|SSAA|Nancy Bergman
The Most Wonderful Time Of The Year|TTBB|Dave Plette
The Most Wonderful Time Of The Year|TTBB|Jay Giallombardo
The Movies|TTBB|Earl Moon
The Muppet Show Theme|SSAA|Carolyn Johnson
The Music and the Mirror|SSAA|Mary Ann Wydra
The Music of the Night|SSAA|Tedda Lippincott
The Music of the Night|TTBB|Ed Boehm
The Music Of The Night|SSAA|David Wright
The Music Of The Night|TTBB|David Wright
The Naughty Lady Of Shady Lane|TTBB|Joe Johnson
The Naughty Lady Of Shady Lane|TTBB|Unspecified
The Nearness of You|SSAA|Carolyn Healey
The Nearness of You|SSAA|John Brockman
The Nearness of You|SSAA|Rob Hopkins
The Nearness of You|SSAA|Susan Lamb Kegley
The Nearness of You|TTBB|John Brockman
The Nearness of You|TTBB|Kirby Shaw
The Nearness of You|TTBB|Rob Hopkins
The Nearness Of You|SATB|Kevin Keller
The Nearness Of You|TTBB|Walter Latzko
The Night Before Christmas|SSAA|Joan Melling
The Night Has A Thousand Eyes|SSAA|David Wright
The Night We Called It A Day|SSAA|Ruby Rhea
The Old Man's Back in Town|SSAA|Joe Liles
The Old Man's Back In Town|SSAA|Brian Beck
The Old Piano Roll Blues|SSAA|Joni Bescos
The Old Piano Roll Blues|TTBB|David Wright
The Old Piano Roll Blues|TTBB|Mo Rector
The Old Songs Medley|TTBB|David Zimmerman
The Oldest Established|TTBB|Don Gray
The One I Love Belongs to Somebody Else|TTBB|Clay Hine
The Original Dixieland One Step|SSAA|Greg Volk
The Original Dixieland One Step|SSAA|Renee Craig
The Original Dixieland One-Step|TTBB|Renee Craig
The Over 40 Waltz|TTBB|Chuck Brooks
The Parting Glass|SSAA|The Wailin' Jennys
The Parting Glass|TTBB|Chris Arnold
The Parting Glass|TTBB|Nathan Peplinski
The Party's Over|TTBB|Steven Armstrong
The Party's Over/Send In The Clowns Medley|TTBB|Ralph Warman
The Perfect Barbershop Song|SSAA|Lynnell Diamond
The Pirate Song|TTBB|Darin Drown
The Pirate's Life|TTBB|Mel Knight
The Polar Express|TTBB|Joe Johnson
The Power of the Dream|SSAA|Brian Beck
The Power of the Dream|SSAA|Tedda Lippincott
The Prayer|SSAA|Joan D'Agostino
The Prayer|SSAA|Joe Liles
The Prayer|TTBB|Kenny Ray Hatton
The Prayer|TTBB|Steven Armstrong
The Preacher and the Bear|TTBB|Bud Leabo
The Quest (Impossible Dream)|SSAA|Ed Waesche
The Rainbow Connection|SSAA|Joey Minshall
The Rainbow Connection|SSAA|Judy Vidal
The Reason/Everybody's Changing (Medley)|TTBB|Henrik Rosenberg
The Red Rose Rag|SSAA|Margaret Raeside
The Red Rose Rag|TTBB|Mel Knight
The Rhythm Of Life|TTBB|Greg Volk
The Rhythm of Life (SATB)|SATB|Roger Emerson
The Rhythm of Love|TTBB|Jeremey Johnson
The Riff Song|TTBB|Jon Nicholas
The River|SSAA|Joey Minshall
The River|TTBB|Rob Hopkins
The River Of No Return|TTBB|Gene Cokeroft
The Rooster Song|SSAA|Doris Twardosky
The Rose|SSAA|Carole Prietto
The Rose|SSAA|Jo Lund
The Rose|SSAA|Joni Bescos
The Rose|SSAA|Kay Bromert
The Rose|SSAA|Kirby Shaw
The Rose|SSAA|Unspecified
The Rose|TTBB|B. Doepke
The Rose|TTBB|The Old Vic
The Rose (SSAA)|SSAA|Kirby Shaw
The Rose Of Tralee|TTBB|Leo Larivee
The Sadder But Wiser Girl|TTBB|Walter Latzko
The Sally Gardens|TTBB|Philip Serino
The Second Star From The Right|SSAA|Tom Gentry
The Second Star To The Right|TTBB|Tom Gentry
The Second Time Around|TTBB|Steve Delehanty
The Secret of Christmas|SATB|Ruby Rhea
The Secret of Christmas|SSAA|Nancy Bergman
The Secret of Christmas|TTBB|James Van Heusen
The Secret of Christmas|TTBB|Russ Foris
The Secret Of Christmas|SSAA|Jarmela Speta
The Secret Of Christmas|SSAA|Jim Clancy
The Secret Of Christmas|TTBB|Jim Clancy
The Secret of Christmas Medley|TTBB|Jim Clancy
The Shadow of Your Smile|TTBB|Jeff Taylor
The Shadow Of Your Smile|TTBB|Chris Arnold
The Shoop Shoop Song|SSAA|Jo Lund
The Skye Boat Song|TTBB|Paul Davies
The Song is Ended|SSAA|Anna Maria Parker
The Song is Ended|TTBB|Jay Giallombardo
The Song Is Ended|SSAA|Joni Bescos
The Song Is Ended|TTBB|Ed Waesche
The Song Is You|TTBB|Joe Johnson
The Song That Goes Like This|SSAA|Lorraine Rochefort
The Song's Gotta Come From the Heart|TTBB|David Wright
The Songs We Sang Together|TTBB|Steve Tramack
The Sound of Music|SSAA|Nancy Bergman
The Sound of Music Medley|SSAA|Nancy Bergman
The Sound of Music Medley|TTBB|Clay Hine
The Sound of Silence|SSAA|Tedda Lippincott
The Star Spangled Banner|TTBB|Aaron Dale
The Star Spangled Banner|TTBB|Jim Clancy
The Star-Spangled Banner|TTBB|Jim Clancy
The Stars and Stripes Forever|TTBB|David Wright
The Story Of The Rose|TTBB|Jon Nicholas
The Story Of The Rose (Women)|SSAA|Jon Nicholas
The Sunshine of Your Smile|SSAA|Tom Gentry
The Sunshine Of Your Smile|TTBB|Tom Gentry
The Supreme Supremes Medley|SSAA|Kevin Keller
The Sweetest Song in the World|SSAA|Walter Latzko/Gene Cokeroft
The Sweetest Story Ever Told|TTBB|Unspecified
The Sweetheart of Sigma Chi|TTBB|Ed Waesche
The Sweetheart Of Sigma Chi|TTBB|Lou Perry
The Sweetheart Of Sigma Chi|TTBB|Steve Tramack
The Sweetheart Tree|TTBB|Mancini
The Teddy Bear's Picnic|TTBB|Dave Briner
The Telephone Song (Mixed Jazz)|SATB|Brian Beck
The Tender Trap|TTBB|Steve Tramack
The Themes of 007|SSAA|Joey Minshall
The Time I Like Best|TTBB|Jon Nicholas
The Trolley Song|TTBB|Adam Reimnitz
The Trolley Song|TTBB|Renee Craig
The Trolley Song|TTBB|Unspecified
The Truth About Men|TTBB|Dennis Malone and Matt Swann
The Twelve Days After Christmas|SSAA|Tedda Lippincott
The Twelve Days of Christmas|TTBB|Greg Backwell
The Ugly Bug Ball|SSAA|Betty Grant
The Ugly Bug Ball|SSAA|Suzy Lobaugh
The Very Thought Of You|TTBB|Adam Reimnitz
The Virgin Mary Had A Baby Boy|TTBB|Jon Nicholas
The Virgin Mary Had A Baby Boy|TTBB|Tom Gentry
The Water Is Wide|TTBB|Joe Johnson
The Water Is Wide|TTBB|Jon Nicholas
The Water Is Wide|TTBB|Rick Spencer
The Way|TTBB|Josh Ehrlich
The Way We Were|SSAA|Brian Beck
The Way We Were|TTBB|Brian Beck
The Way We Were|TTBB|Roy Keys
The Way You Look Tonight|SSAA|Diane Clark
The Way You Look Tonight|SSAA|Tom Gentry
The Way You Look Tonight|TTBB|Mark Hale
The Way You Look Tonight|TTBB|Renee Craig
The Whiffenpoof Song|TTBB|Blaine Mack
The Whiffenpoof Song|TTBB|The Ritz
The White Cliffs of Dover|SSAA|Renee Craig
The White Cliffs Of Dover|TTBB|Don Gray
The Wind Beneath My Wings|SSAA|Julie Starr
The Wind Beneath My Wings|TTBB|Tom Gentry
The World Is Waiting For The Sunrise|TTBB|Roy Keys
The World Is Waiting For The Sunrise|TTBB|Steven Armstrong
The Yankee Doodle Boy|TTBB|Unspecified
Their Hearts Were Full of Spring|SSAA|Aaron Dale
Their Hearts Were Full Of Spring|TTBB|Aaron Dale
Their Hearts Were Full Of Spring|TTBB|Kirby Shaw
Them There Eyes|SSAA|Dave Stevens
Them There Eyes|SSAA|Stevens
There Goes My Heart|SSAA|Ed Waesche
There Goes My Heart|SSAA|Lloyd Steinkamp/Nancy Bergman
There Goes My Heart|SSAA|Nancy Bergman
There Goes My Heart|TTBB|Ed Waesche
There Goes My Heart|TTBB|Lloyd Steinkamp
There Goes My Heart|TTBB|Scott Kitzmiller
There I've Said it Again|TTBB|Not Specified
There I've Said It Again|SSAA|Tom Gentry
There I've Said It Again|TTBB|Aaron Dale
There Is Nothin' Like A Dame|TTBB|Don Gray
There is Nothing Like a Dame|TTBB|Dennis Morrisey
There is Nothing Like a Dame|TTBB|J. Speta
There is Nothing Like a Dame|TTBB|Jay Giallombardo
There is Nothing Like a Dame|TTBB|Unspecified
There Is Nothing Like A Dame|SSAA|Tedda Lippincott
There Is Nothing Like A Dame|TTBB|Pete Rupay
There Never Was A Gang Like Mine|SSAA|Brian Beck
There Never Was A Gang Like Mine|SSAA|Buzz Haeger
There Used to Be a Ballpark|SSAA|Rich Hasty
There Used to Be a Ballpark|TTBB|Ken Potter
There Used to Be a Ballpark|TTBB|Roger Payne
There Used To Be A Ballpark|TTBB|Val Hicks
There Used to Be a Ballpark Here|SSAA|Doris Twardosky
There, I've Said It Again|SSAA|Nancy Bergman
There, I've Said It Again|TTBB|Bob Mattes
There, I've Said It Again|TTBB|Rob Hopkins
There, I've Said it Again (different tag)|SSAA|Nancy Bergman
There'll Be No New Tunes On This Old Piano|TTBB|Tom Gentry
There'll Be Now New Tunes On This Old Piano|SSAA|June Berg
There'll Be Some Changes Made|SSAA|Nancy Bergman
There'll Be Some Changes Made|TTBB|Charles E. Brooks
There'll Be Some Changes Made|TTBB|Classic Collection
There'll Be Some Changes Made/So Long Dearie Medley|SSAA|Nancy Bergman
There'll No New Tunes On This Old Piano|TTBB|Rob Hopkins (mod. Larry Lane)
There's A Brand New Gang On The Corner|TTBB|Gene Cokeroft
There'S A Great Day Coming, Manana|SSAA|Judy Vidal
There's A Hero|SSAA|Jim Arns
There's a Kind of Hush|SSAA|Tedda Lippincott
There's A Meetin' Here Tonight|TTBB|Burt Szabo
There's A Rainbow 'Round My Shoulder|TTBB|Barbershop Harmony Society
There's A Song in the Air|SSAA|Aileen Nightingale
There's A Tag In The Old Quartet|SSAA|Lynnell Diamond
There's Gonna Be the Devil to Pay|SSAA|Greg Volk
There's Gotta Be Something Better Than This|SSAA|Renee Craig
There's No Business Like Show Business|SSAA|Dot Calvin
There's No Business Like Show Business|SSAA|Joni Bescos
There's No Business Like Show Business|SSAA|Nancy Bergman
There's No Business Like Show Business|TTBB|Russ Foris
There's No Business Like Show Business|TTBB|Steve Jamison - Tag Randy Rogers
There'S No Place Like Home 4 Holidays|SSAA|Carolyn Schmidt
There's Something About A Soldier|SSAA|George Avener
There's Something About A Soldier|SSAA|Jay Giallombardo
There's Something I Like About Broadway|TTBB|Lou Perry
There's Still A Touch of Texas in My Heart|SSAA|Lynnell Diamond
These Boots Are Made For Walkin'|SSAA|Brian Beck
They All Call It Canada|TTBB|M. Polis
They All Laughed|SSAA|Walter Latzko
They All Laughed|TTBB|David Wright
They All Laughed|TTBB|Don Gray
They All Laughed|TTBB|Ed Waesche
They All Laughed|TTBB|Rob Hopkins
They All Laughed|TTBB|Walter Latzko
They All Laughed|TTBB|Will Hamblet
They Call It Dancing|SSAA|Judy Vidal
They Call It Dancing|TTBB|Tom Gentry
They Call The Wind 'Mariah'|TTBB|Joe Johnson
They Call The Wind Mariah|TTBB|Don Thomson
They Call The Wind Mariah|TTBB|Joe Johnson
They Call The Wind Mariah|TTBB|Kevin Keller
They Call The Wind Mariah|TTBB|Steve Jamison
They Can't Take That Away from Me|TTBB|Aaron Dale
They Can't Take That Away from Me|TTBB|Mark Hale
They Can't Take That Away From Me|TTBB|Aaron Dale, Mark Hale
They Didn't Believe Me|TTBB|David Wright
They Didn't Believe Me|TTBB|Dick Floersheimer
They Go Wild Over Me|SSAA|June Berg
They Go Wild Simply Wild Over Me|SSAA|June Berg
They Go Wild, Simply Wild Over Me|SSAA|June Berg/Jo Kraut
They Go Wild, Simply Wild Over Me|TTBB|Tom Gentry
They Go Wild, Simply Wild, Over Me|TTBB|Barbershop Harmony Society
They Just Keep Moving the Line|TTBB|Steve Tramack
They Never Told Me|SSAA|Mary Ann Wydra
They Remind Me Too Much Of You|TTBB|Liz Garnett
They Say It's Wonderful|SSAA|Diane Clark
They Say It's Wonderful|TTBB|Ed Waesche
They Say It's Wonderful|TTBB|Katie Farrell
They Were All Out of Step But Jim|TTBB|Barbershop Harmony Society
They Wrote 'Em In The Good Ol' Days|TTBB|Gene Cokeroft
They Wrote Em' in the Good Old Days|TTBB|Gene Cokeroft
They'll Be Seeing You|TTBB|Unspecified
They'll Be Seeing You (Hospital Gown)|TTBB|Chordiac Arrest
They're Gonna Fight, Fight, Fight Over There|SSAA|June Dale
Thinking Out Loud|TTBB|Henrik Rosenberg
Third Wheel|TTBB|Steve Delehanty
This Boy|TTBB|James Porter
This Can't Be Love|SATB|Ruby Rhea
This Can't Be Love|TTBB|Aaron Dale
This Can't Be Love|TTBB|Jim Clancy
This Could Be The Start Of Something Big|SSAA|Adam Reimnitz
This Heart of Mine|SSAA|Anita Barzilla
This Is All I Ask|TTBB|Buzz Haeger
This Is It|TTBB|Brent Graham (Tag Mods Randy Rogers)
This Is It (Bugs Bunny Overture)|TTBB|Unspecified
This Is It! (Theme from Bugs Bunny)|SSAA|Corinna Garriock
This is My Country|SSAA|Sharon Holmes
This is My Country|TTBB|Barbershop Harmony Society
This Is My Country|SSAA|Nancy Bergman
This Is My Country|TTBB|Al Jacobs
This Is My Night|SSAA|Nancy Bergman
This is Some Lucky Day|SSAA|Greg Volk
This is Some Lucky Day|TTBB|Greg Volk
This Is The Army, Mr. Jones|TTBB|John Bober
This is the Moment|SSAA|Tedda Lippincott
This is the Moment|TTBB|Jeff Oxley
This Is The Moment|SSAA|Fred King
This Is The Moment|TTBB|Fred King
This Joint Is Jumpin'|SSAA|Nancy Bergman
This Joint Is Jumpin'|TTBB|David Wright
This Joint is Jumpin' Medley|TTBB|Jay Giallombardo
This Land is My Land|SSAA|Lorraine Rochefort
This Land is Your Land|TTBB|Unspecified
This Land Is Your Land|TTBB|Jay Giallombardo
This Land Is Your Land Canadian|TTBB|Richard E. Whitehouse
This Little Light / Do Lord Medley|TTBB|Val Hicks
This Little Light Of Mine|TTBB|John Leavitt
This Little Light Of Mine|TTBB|Val Hicks
This Little Light of Mine/Do Lord|TTBB|Val Hicks
This Little Light Of Mine/Do Lord Medley|SSAA|Val Hicks
This Little Light Of Mine/Do Lord Medley (Val H|TTBB|Val Hicks
This Little Piggy|SSAA|George Avener
This Love|TTBB|Kyle Kitzmiller
This Love of Mine|SSAA|Anita Barzilla
This Masquerade|SSAA|Ase Hagerman
This Nearly Was Mine|TTBB|Jay Giallombardo
This Old House|SSAA|Carolyn Healey
This Old House|TTBB|David Wright
This Ole House|TTBB|David Wright
This Ole House/When the Saints Go Marching In Medley|TTBB|Jay Giallombardo
This World|SSAA|Tedda Lippincott
Thoroughly Modern Millie / Charleston|SSAA|Nancy Bergman
Those Days Are Over|TTBB|Joe Johnson
Those Lazy, Hazy, Crazy Days of Summer|SSAA|Marge Bailey
Those Magnificent Men in Their Flying Machines|SSAA|Ann Minihane
Those Magnificent Men in There Flying Machines|TTBB|Tony Searle
Those Were The Days|TTBB|Chris Arnold
Three Carols for Christmas|SSAA|June Berg
Three Coins In The Fountain|TTBB|David Ebersole
Three Guy Medley|SSAA|Tom Gentil
Three Steps To Heaven|TTBB|Steve Hall
Thriller|SSAA|Barbara McNeill
Thriller|SSAA|Dan Naumann
Thriller|TTBB|Aaron Dale
Through The Eyes Of Love|TTBB|John Hohl
Through The Years|TTBB|Adam Reimnitz
Through The Years|TTBB|Gene Puerling
Ticket to Ride|SSAA|Lynnell Diamond
Tico Tico|SSAA|Cheryl Dick
Tie Me To Your Apron Strings Again|TTBB|Judy Seawood Jamison
Tiger Rag|TTBB|Stan Harris
Tiger Rag|TTBB|Will Hamblet
Tijuana Taxi|SSAA|Renee Craig
Til I Hear You Sing|SSAA|June Berg
Til There Was You|SSAA|Roger Payne
Til There Was You|TTBB|Bob Rund
Till Then|TTBB|Ig Jakovac
Till There Was You|SSAA|Roger Payne
Till There Was You|TTBB|Bob Rund
Till We Meet Again|SSAA|Ig Jakovac
Time After Time|SSAA|David Wright
Time After Time|SSAA|Deke Sharon
Time After Time|SSAA|Ed Waesche
Time After Time|SSAA|Jim Arns
Time After Time|SSAA|Joan Adler
Time After Time|SSAA|June Berg
Time After Time|SSAA|Norma Andersen
Time After Time|TTBB|Buzz Haeger
Time After Time|TTBB|Ed Waesche
Time After Time - Arns|SSAA|Jim Arns
Time After Time - Berg|SSAA|June Berg
Time For You|SSAA|Joe Liles
Time In A Bottle|TTBB|Jon Nicholas
Time To Say Goodbye|TTBB|Gary Lewis
Time Waits for No One|SSAA|Nancy Bergman
Time Was|TTBB|Mark Hale
Tin Roof Blues|SSAA|Renee Craig
Tin Roof Blues|TTBB|Don Gray
Tired of the South|TTBB|Unspecified
Titanium|SSAA|David Wright
Titanium|TTBB|David Wright
To a Swimmin' Hole with a Fishin' Pole|SSAA|Rich Hasty
To Keep My Love Alive|SSAA|Jo Lund
To Know Him is to Love Him|SSAA|Tedda Lippincott
To Make You Feel My Love|SSAA|Hari Birtles
To Make You Feel My Love|SSAA|Joey Minshall
Today|SSAA|Jay Wright
Together Wherever We Go|SSAA|Betty Oliver
Together Wherever We Go|SSAA|Kevin Keller
Together Wherever We Go|SSAA|Nancy Bergman
Together Wherever We Go|TTBB|Walter Latzko
Tomorrow|TTBB|Dick Floersheimer
Tomorrow|TTBB|Richard Curtis, Mark Burnip, Zac Booles
Tomorrow Is Promised to No One|TTBB|Freddy King and Robert Rund
Tomorrow Is Promised To No One|TTBB|Robert Rund
Tonight|TTBB|Jay Giallombardo
Tonight (West Side Story)|SSAA|Jay Giallombardo
Tonight (West Side Story)|SSAA|Tedda Lippincott
Tonight, Tonight|TTBB|Jay Giallombardo
Too Darn Hot|TTBB|Kevin Keller
Too Long at the Fair|TTBB|Russ Foris
Too Marvelous for Words|TTBB|Mark Hale
Too Old To Fall In Love|TTBB|Don Gray
Toora Loora Loora|SSAA|Lynnell Diamond
Toot Toot Tootsie|SSAA|Carolyn Butler
Toot Toot Tootsie|SSAA|Nancy Bergman
Toot Toot Tootsie Goodbye|TTBB|Clay Hine
Toot, Toot, Tootsie|SSAA|Carolyn Butler
Toot, Toot, Tootsie|TTBB|Burt Szabo
Toot, Toot, Tootsie Goodbye/When the Midnight Choo Choo|TTBB|Pete Rupay
Tootsie/Lady Love Medley|TTBB|Don Gray
Top Hat White Tie and Tails|TTBB|Ed Waesche
Top Hat, White Tie And Tails|TTBB|Ed Waesche, Chris Arnold
Top of the World|SATB|Liz Garnett
Top of the World|SSAA|Don Gray
Top of the World|SSAA|Joey Minshall
Top of the World|SSAA|Joni Bescos
Top Of The World|TTBB|John Hohl
Toyland|SSAA|Judy Vidal Renee Craig
Toyland|SSAA|Renee Craig
Toyland|TTBB|Ed Waesche
Traditional Carol Medley|SSAA|Carolyn Schmidt
Train-Saints Medley|TTBB|Tom Gentry
Tramp Medley|SSAA|Paul Davies
Transylvania Mania|TTBB|Aaron Dale
Tribute to the USA|SSAA|Nancy Bergman
Tribute To World Peace|TTBB|Jay Giallombardo
Trickle Trickle|SSAA|Dave Briner
