Song Title|Voicing|Arranger
Saturday Night Is The Loneliest Night Of The Week|TTBB|Walter Latzko
Saturday Night Medley|TTBB|David Briner
Save The Bones For Henry Jones|TTBB|Eric Ruthenberg
Save The Bones For Henry Jones|TTBB|L. M. Coyle
Save The Daylight For Somebody Else|TTBB|Joe Grimme
Save The Last Dance / Sway Medley|TTBB|Aaron Dale
Save The Last Dance For Me|SSAA|Aaron Dale
Save The Last Dance For Me|SSAA|Takako Fuke
Save The Last Dance For Me|TTBB|Aaron Dale
Save The Last Dance For Me|TTBB|Kohl Kitzmiller
Save The Last Dance/Sway Medley|SSAA|Aaron Dale
Save The Last Dance/Sway Medley|TTBB|Aaron Dale
Save Tonight|SATB|Nicholas Wright
Save Tonight|TTBB|Deke Sharon
Save Your Love for Me|TTBB|Kevin Keller
Save Your Sorrow|SSAA|Joan D 'Agostino
Save Your Sorrow|TTBB|Patrick McAlexander
Save Your Sorrow|TTBB|Walter Latzko
Saved|TTBB|Tom Gentry
Saving All My Love For You|TTBB|Matthew Gallagher
Saving All My Love For You|TTBB|Wayne Grimmer
Saxaphone Man|SSAA|Bev Sellers
Saxophone Man|SSAA|Bev Sellers
Say (All I Need)|SATB|Deke Sharon
Say (All I Need)|SATB|Nicholas Wright
Say Hello to Pittsburgh|TTBB|Tom Gentry
Say Hello To Sally For Me|TTBB|Walter Latzko
Say It Isn't So|SSAA|Nancy Bergman
Say It Isn't So|SSAA|Sharon Holmes
Say It With Music|SSAA|Flora Beth Cunningham
Say It With Music|SSAA|Kay Bromert
Say It With Music|SSAA|Linda Edmondson
Say Mister / If You Knew Susie Medley|TTBB|Rob Hopkins
Say Mister, Have You Met Rosie's Sister|TTBB|Adam Scott
Say My Name|SSAA|Emily Moriarty
Say My Name|TTBB|Nicholas Wright
Say Si Si|TTBB|Kyle Snook
Say Something|SATB|Nicholas Wright
Say Something|SSAA|Alex Morris
Say Something|SSAA|Kevin Koehl
Say Something Sweet To Your Sweetheart|TTBB|Louis Perry
Say You Love Me|SATB|Nicholas Wright
Say You Love Me|SSAA|Nicholas Wright
Say, Has Anybody Seen My Sweet Gypsy Rose|TTBB|Mark Goodney
Says My Heart|SSAA|Joy McGregor
Scarborough Fair|SATB|Joe Mannherz
Scarborough Fair|SATB|Yumiko Matsuoka
Scarborough Fair|SSAA|Diane Clark
Scarborough Fair|SSAA|Glenda Lloyd
Scarborough Fair|SSAA|Hilary Allen
Scarborough Fair|SSAA|Jo Lund
Scarborough Fair|SSAA|Joe Mannherz
Scarborough Fair|TTBB|Diane Clark
Scarborough Fair|TTBB|Greg Lyne/Paul Davies
Scarborough Fair|TTBB|Joe Mannherz
Scarborough Fair|TTBB|Stan Engebretson
Scarborough Fair|TTBB|Todd Troutman
Scarlet Ribbons|SSAA|Nigel Williams
Scarlet Ribbons|SSAA|Renee Craig
Scarlet Ribbons (For Her Hair)|SSAA|Renee Craig
Scarlet Ribbons (For Her Hair)|TTBB|Don Gray
Scarlett Ribbons|TTBB|Roger Payne
SCARLETT RIBBONS FOR HER HAIR|SSAA|Renee Craig
Scenes From An Italian Restaurant|TTBB|Dan Wessler
School Days|TTBB|Burt Szabo
School Days|TTBB|Jack Baird
School Days|TTBB|Jack Schievelbein
School Days|TTBB|Jim Shubert
School House Medley|SSAA|Jay Giallombardo
School House Medley|TTBB|Jay Giallombardo
School Song|TTBB|Greg Mallett
School's Out|TTBB|Jon Nicholas
Scooby Doo, Where Are You?|TTBB|Dan Wessler
Scotch And Soda|SATB|Joe Mannherz
Scotch And Soda|SSAA|Carolyn Healey
Scotch And Soda|SSAA|Jo Lund
Scotch And Soda|SSAA|Mary K. Coffman Music Fund
Scotch And Soda|SSAA|Scott Kitzmiller
Scotch And Soda|SSAA|Sylvia Alsbury
Scotch And Soda|TTBB|Brent Graham
Scotch And Soda|TTBB|Steve Iannacchione
Scottish Tribute|SSAA|Jay Giallombardo
Scottish Tribute|TTBB|Jay Giallombardo
Scream|SATB|Nicholas Wright
Screaming Eagles|TTBB|Eugene McHugh
Screen Door|TTBB|Matt Astle
Screw Loose|SATB|Lance Fisher
Scrooge|SATB|Mark Jennings
Scrooge Medley|SATB|Joe Mannherz
Se Me Esta Escapando|SSAA|Jay Dougherty
Sea Medley|TTBB|Tom Gentry
Sea Of Love|TTBB|Joe Grimme
Search Me, Lord|SSAA|Kay Bromert
Seaside Rendezvous|SATB|Dan Naumann
Seaside Rendezvous|SSAA|Kirsten Bridges
Seaside Rendezvous|SSAA|Melody Hine
Seaside Rendezvous|TTBB|Ken Potter
Seaside Rendezvous|TTBB|Paul Hart
Seasons Greetings|SSAA|Carolyn Johnson
Seasons of Love|SATB|Carolyn Schmidt
Seasons of Love|SSAA|Carolyn Schmidt
Seasons of Love|SSAA|Gene Bender
Seasons of Love|SSAA|Jan Meyer
Seasons of Love|SSAA|Joey Minshall
Seasons of Love|SSAA|Liz Garnett
Seasons of Love|SSAA|Sylvia Posso
Seasons of Love|TTBB|Brent Graham
Seasons of Love|TTBB|Deke Sharon
Seasons of Love|TTBB|Greg Mallett
Seasons of Love|TTBB|Robert Rund
Seasons of Love|TTBB|Walter Latzko
SEASONS OF LOVE|SSAA|Joey Minshall and Carolyn Schmidt
Seasons Of Love (from Rent)|SATB|Sylvia Posso
Seattle|SSAA|Larry Wright
Seattle|TTBB|Matt Astle
Seattle/Blue Skies Medley|SSAA|Larry Wright
Second Hand Rose|SSAA|Al Baker
Second Hand Rose|SSAA|Jo Lund
Second Hand Rose|SSAA|Nancy Bergman
Second Hand Rose|SSAA|Norma Andersen
Second Hand Rose|SSAA|Unspecified
Second Hand Rose|SSAA|Walter Latzko
Second Hand Rose|TTBB|J Rae Jamieson
Second Hand Rose / She Is More To Be Pitied...|SSAA|Nancy Bergman
Second Hand Rose/More to Be Pitied|SSAA|Nancy Bergman
Second Hand Rose/She Is More to Be Pitied|SSAA|Nancy Bergman
Second Star to the Right|SSAA|Sam Hubbard
Second Star to the Right|SSAA|Tom Gentry
Second Star to the Right|TTBB|Sam Hubbard
Second Star to the Right|TTBB|Tom Gentry
Second Time Around|SSAA|June Berg
Second Time Around|TTBB|Jim Emery
Second Time Around|TTBB|Steve Delehanty
Secondhand White Baby Grand|SSAA|Larry Wright
Secondhand White Baby Grand|TTBB|Theo Hicks
Secondhand White Baby Grand|TTBB|Theodore Hicks
Secret For The Mad|SSAA|Lauren Kahn
Secret Love|SATB|Jay Giallombardo
Secret Love|SSAA|Jay Giallombardo
Secret Love|SSAA|Tom Gentry
Secret Love|SSAA|Walter Latzko
Secret Love|TTBB|Jay Giallombardo
Secret Love|TTBB|Paul Grimm
Secret Love|TTBB|Rosling
Secret Love|TTBB|Tom Gentry
Secrets|SSAA|Sylvia Alsbury
See Clearly|TTBB|Mark Stevens
See Saw|TTBB|Tom Gentry
See You Again|SATB|Deke Sharon
See You Again|SSAA|Rowena Harper
See You In September|TTBB|Brent Graham
See You In September|TTBB|Mark Goodney
See You In September|TTBB|Walter Latzko
Seeds and Stems Again|TTBB|Tom Gentry
Seeing For The Very First Time|TTBB|David Wright
Seems Like Old Times|SSAA|Debbie Porter
Seems Like Old Times|SSAA|Dorothy Short
Seems Like Old Times|SSAA|Lou Perry
Seems Like Old Times|TTBB|Louis Perry
Seize The Day|SSAA|Jim Arns
Seize The Day|SSAA|June Dale
Seize The Day|SSAA|Kirby Shaw
Seize The Day|TTBB|Aaron Dale
Seize The Day|TTBB|Theodore Hicks
Seize The Day (from Newsies)|TTBB|Theo Hicks
Seize The Day (From Newsies)|SSAA|Carole Prietto
Semi Charmed Life|SATB|Deke Sharon
Semper Paratus|TTBB|Jim West
Send In the Clowns|TTBB|Randy Rogers
Send In The Clowns|SSAA|Joey Minshall
Send In The Clowns|SSAA|Kay Bromert
Send In The Clowns|SSAA|Larry Wright
Send In The Clowns|SSAA|Tom Gentry
Send In The Clowns|TTBB|Jay Giallombardo
Send In The Clowns|TTBB|Jim Dillett
Send In The Clowns|TTBB|Joe Mannherz
Send In The Clowns|TTBB|Larry Wright
Send In The Clowns|TTBB|Tom Gentry
Send Me Away With A Smile|TTBB|Don Reeves
Send Me Away With A Smile|TTBB|Ed Waesche
Send Me Away With A Smile|TTBB|Steve Jamison
Send Me On My Way|SATB|Deke Sharon
Send Me The Pillow You Dream On|SSAA|Betty Steele
Send The Girls Over There|TTBB|Dick Stuart
Send Your Love|SSAA|Renee Craig
Senior Citizen Blues|TTBB|Val Hicks
Senior Moments|TTBB|Tom Gentry
Sensation Rag|TTBB|Jack Baird
Sentimental Baby|TTBB|Walter Latzko
Sentimental Gentleman From Georgia|SSAA|Ed Waesche
Sentimental Gentleman From Georgia|TTBB|Ed Waesche
Sentimental Gentleman From Georgia|TTBB|Roy Keys
Sentimental Journey|SSAA|Audrey Oakley
Sentimental Journey|SSAA|Carolyn Healey
Sentimental Journey|SSAA|Carolyn Johnson
Sentimental Journey|SSAA|Deke Sharon
Sentimental Journey|SSAA|Jay Giallombardo
Sentimental Journey|SSAA|Joanne Dockrell
Sentimental Journey|SSAA|Joni Bescos
Sentimental Journey|SSAA|Larry Wright
Sentimental Journey|SSAA|Sherry Berkley
Sentimental Journey|SSAA|Walter Latzko
Sentimental Journey|TTBB|Bob Benson
Sentimental Journey|TTBB|Charles Warren
Sentimental Journey|TTBB|Fran Wilson
Sentimental Journey|TTBB|James Bazewicz
Sentimental Journey|TTBB|Jason Ryner
Sentimental Journey|TTBB|Jay Giallombardo
Sentimental Journey|TTBB|Jerry Roland
Sentimental Journey|TTBB|Jim West
Sentimental Journey|TTBB|John Hohl
Sentimental Journey|TTBB|Jud Finley
Sentimental Journey|TTBB|Larry Wright
Sentimental Journey|TTBB|Steve Jamison
Sentimental Journey|TTBB|Unspecified
Sentimental Journey|TTBB|Walter Latzko
Sentimental Journey|TTBB|Webb Comfort
Separate Ways (Worlds Apart)|SATB|Mark Stevens
September|SATB|Deke Sharon
September|SATB|Lance Fisher
September|SSAA|Adam Bock
September|SSAA|Steve Tramack
September|TTBB|Kohl Kitzmiller
September|TTBB|Nicholas Wright
September|TTBB|Simon Arnott
September In The Rain|SSAA|Clarice Fowler
September In The Rain|SSAA|June Berg
September In The Rain|TTBB|Jim Shubert
September In The Rain|TTBB|Walter Latzko
September Song|SSAA|Brent Graham
September Song|SSAA|Ruth Emley
September Song|TTBB|Brent Graham
September Song|TTBB|Don Gray
September Song|TTBB|Jon Nicholas
September Song|TTBB|Renee Craig
September Song|TTBB|Roy Keys
September Song|TTBB|Todd Troutman
September Song|TTBB|Walter Latzko
Serenade|TTBB|Don Gray
Serenade In Blue|SSAA|Cheryl Suhr
Serenade In Blue|TTBB|Brent Graham
Serenade In Blue|TTBB|Walter Latzko
Serenade Of The Bells|TTBB|Jim West
Service Five Medley (Armed Forces Medley)|TTBB|Fred King
Sesame Street Medley|TTBB|Steve Tramack
Sesame Street Songs|SSAA|Kay Bromert
Sesame Street Theme|TTBB|Aaron Dale
Sesame Street Theme|TTBB|Kirk Young
Sesame Street Theme|TTBB|Michael Webber
Settle Down|SATB|Nicholas Wright
Settle Down|SSAA|Nicholas Wright
Settle For Me (Parody)|TTBB|Patrick McAlexander
Settlin'|SSAA|Nicholas Wright
Seven Bridges Road|SATB|Jeremey Johnson
Seven Bridges Road|SSAA|Jeremey Johnson
Seven Bridges Road|SSAA|Sheryl Neal
Seven Bridges Road|TTBB|Deke Sharon
Seven Bridges Road|TTBB|Jeremey Johnson
Seven Bridges Road|TTBB|Jon Nicholas
Seven Bridges Road|TTBB|Sean Mootrey
Seven Bridges Road|TTBB|Sheryl Neal
Seven Bridges Road|TTBB|The Eagles
Seven Nation Army|TTBB|Deke Sharon
Seven Or Eleven|TTBB|Nancy Bergman
Seventeen|SSAA|Mark Jennings
Seventies Medley|SSAA|Jo Lund
Seventy Six Percent|TTBB|Tom Gentry
Seventy Six Trombones|SSAA|Nancy Bergman
Seventy Six Trombones|TTBB|David Wright
Seventy Six Trombones|TTBB|George Hulst
Seventy Six Trombones|TTBB|John Peterson
Seventy Six Trombones|TTBB|Kenosha
Seventy Six Trombones|TTBB|Kevin Keller
SEVENTY SIX TROMBONES|SSAA|Betty Oliver
Seventy-Six Trombones|SATB|Kevin Keller
Seventy-Six Trombones|SSAA|Betty Oliver
Seventy-Six Trombones|SSAA|Jay Giallombardo
Seventy-Six Trombones|SSAA|Mary Lou Gomez-Leon
Seventy-Six Trombones|SSAA|Tom Gentry
Seventy-Six Trombones|TTBB|Alden Parker
Seventy-Six Trombones|TTBB|David Wright
Seventy-Six Trombones|TTBB|Jay Giallombardo
Seventy-Six Trombones|TTBB|Tom Gentry
Seventy-Six Trombones|TTBB|Walter Latzko
Seventy-Six Trombones (from "The Music Man")|TTBB|John Peterson
Sexy Lady|SSAA|Hannah Briggs
Sexyback|SATB|Deke Sharon
Sgt Pepper's Lonely Hearts Club Band|TTBB|David Harrington
Sgt Pepper's Lonely Hearts Club Band/With A Little Help From My Friends (Medley)|TTBB|David Harrington
Sh Boom|SSAA|Marsha Zwicker
Sh Boom|SSAA|Tedda Lippincott
Sh Boom|TTBB|Dan Naumann
Sh Boom|TTBB|Diane Butler
Sh Boom|TTBB|John Spence
Sh Boom|TTBB|Mark Goodney
Sh Boom (Life Could be A Dream)|SSAA|Unspecified
Sh-Boom|SSAA|Marsha Zwicker
Sh-Boom|SSAA|Tedda Lippincott
Sh-Boom|TTBB|Tedda Lippincott
Sh-Boom (Life Could Be a Dream)|SATB|Dave Briner
Sh-Boom (Life Could Be a Dream)|SSAA|Dave Briner
Sh-Boom (Life Could Be A Dream)|TTBB|Dave Briner
Sh-Boom (Life Could Be A Dream)|TTBB|Deke Sharon
Sh-Boom (Life Could Be A Dream)|TTBB|Webb Comfort
Sh-Boom (Life Could Be A Dream) (YWIH)|SSAA|Tedda Lippincott
Sh-Boom/Splish Splash|SSAA|Joni Bescos
Shackles|SSAA|Lynnell Diamond
Shaddap You Face|SSAA|Jo Lund
Shadrach|TTBB|Derric Johnson
Shake It Off|SATB|Deke Sharon
Shake It Off|SSAA|Erica Kelch-Slesnick
Shake It Out|SATB|Nicholas Wright
Shakin' the Blues Away|TTBB|Clay Hine
Shakin' The Blues Away|SSAA|Renee Craig
Shakin' The Blues Away|TTBB|Steve Delehanty
Shakin' The Blues Away (from Easter Parade)|TTBB|Cay Outerbridge
Shakin' The Blues Away (from Easter Parade)|TTBB|Clay Hine
Shaking The Blues Away|SSAA|Renee Craig
Shaking The Blues Away|SSAA|Steve Delehanty
Shaking The Blues Away|TTBB|Cay Outerbridge
Shaking The Blues Away|TTBB|Jay Giallombardo
Shaking The Blues Away|TTBB|Steve Delehanty
Shall We Dance|SSAA|Carolyn Schmidt
Shall We Gather at the River|TTBB|Tom Gentry
Shall We Sing, Adeline|SSAA|Carolyn Johnson
Shallow|SATB|Anders Lindqvist
Shallow|SSAA|Carole Prietto
Shallow|SSAA|Dianne Goldrick
Shallow|SSAA|Sam Hubbard
Shallow|TTBB|Sam Hubbard
Shalom Chaverim|SSAA|Carolyn Johnson
Shalom Chaverim - Round|SSAA|Carolyn Johnson
Sham-a-ling-dong-ding|TTBB|Greg Mallett
Shambala|SATB|Kirby Shaw
Shambala|SSAA|Becky Wilkins
Shambala|SSAA|Jim Arns
Shambala|SSAA|Kirby Shaw
Shameless|TTBB|Thomas Degan
Shamey Shamey Shame|SSAA|Matt Parks
Shanghai|SSAA|Nancy Bergman
Shape Of Things, The (The Ballad Of)|SSAA|Kay Bromert
Shape Of You|TTBB|Nicholas Wright
Sharin' Sharon|TTBB|Lyle Pettigrew
Shark In The Water|SATB|Deke Sharon
Sharp Dressed Man|TTBB|Mason Eubank
She|TTBB|Craig Minor
She|TTBB|Joe Mannherz
She Believes in Me|TTBB|Steve Hardy
She Believes in Me|TTBB|Tom Gentry
She Belongs to Me|TTBB|Jeremey Johnson
She Blinded Me With Science|TTBB|Melody Hine
She Chose Me|TTBB|Brent Graham
She Chose Me|TTBB|Dan Wessler
She Chose Me|TTBB|Michael Webber
She Chose Me|TTBB|Theodore Hicks
She Didn't Say 'Yes'|TTBB|Walter Latzko
She Didn't Say No|TTBB|Val Hicks
She Don't Wanna|TTBB|Richard Cornell
She Had to Go and Lose It at the Astor|SSAA|Tom Gentry
She Had to Go and Lose It at the Astor|TTBB|Tom Gentry
She Is More To Be Pitied Than Censured|TTBB|Dick Barrett
She Is More To Be Pitied Than Censured|TTBB|Jack Baird
She Is More To Be Pitied Than Censured|TTBB|Tom Gentry
She Moved Through the Fair|SSAA|Liz Garnett
She Thinks I Still Care|TTBB|Kyle Snook
She Used To Be Mine|SATB|Theodore Hicks
She Used To Be Mine|SSAA|Jen Squires
She Used To Be Mine|SSAA|Larry Wright
She Used To Be Mine|SSAA|Melody Hine
She Used To Be Mine|SSAA|Simon Arnott
She Used To Be Mine|SSAA|Soren Detlefsen
She Used To Be Mine|SSAA|Steve Tramack
She Used To Be Mine|SSAA|Theodore Hicks
She Used To Be Mine|TTBB|Simon Arnott
She Used To Be Mine|TTBB|Theodore Hicks
She Used To Be Mine (from Waitress)|TTBB|Theo Hicks
She Walks In Beauty|SATB|David Zimmerman
She Was An Acrobat's Daughter|TTBB|Alden Parker
She Was Five And He Was Ten|SSAA|Mary Santomeno
She Was There|TTBB|Nancy Bergman
She Will Be Loved|SATB|Deke Sharon
She Will Be Loved|SATB|Nicholas Wright
She'll Be Comin' Round The Mountain|SSAA|Nancy Bergman
She's A Typical Tip from Tipperary|TTBB|Tom Parker
She's All I Ever Had|TTBB|Steve Jamison
She's Always A Woman|TTBB|Simon Rylander
She's Always A Woman To Me|TTBB|Zac Booles
She's Called Nova Scotia|TTBB|Joe Liles
She's Funny That Way|TTBB|Walter Latzko
She's Gonna Fly|SSAA|Michael Gellert
She's Gonna Love That Barbershop Song|TTBB|David Longroy
She's Got A Way|SSAA|Michael Gellert
She's Got A Way|TTBB|Dan Wessler
She's Got A Way|TTBB|David Wright
She's Got A Way|TTBB|Theodore Hicks
She's Got You|SSAA|June Berg
She's Leaving Home|SATB|Manoj Padki
She's Leaving Home|SSAA|Liz Garnett
She's Leaving Home|TTBB|Jay Giallombardo
She's Like The Swallow|TTBB|Steven Armstrong
She's Out Of My Life|SSAA|Kevin Keller
She's Out Of My Life|TTBB|Chris Arnold
She's Out Of My Life|TTBB|David Harrington
She's Out Of My Life|TTBB|Kevin Keller
She's Out Of My Life|TTBB|Walter Latzko
She's So Much Like You, Mother|TTBB|Toban Dvoretsky
She's The Daughter Of Mother Machree|TTBB|Jack Baird
She's The Daughter Of Mother Machree|TTBB|Steve Hardy
She's The One|TTBB|Mark Burnip
Sheffield Park|SSAA|Hannah Braham
Sheik Of Araby|SSAA|Al Baker
Sheik Of Araby|TTBB|Ellsworth Morey
Shelter|SSAA|Glenda Lloyd
Shenandoah|SATB|Burt Szabo
Shenandoah|SATB|Derric Johnson
Shenandoah|SATB|James Erb
Shenandoah|SSAA|Burt Szabo
Shenandoah|SSAA|Carolyn Johnson
Shenandoah|SSAA|Michael Gellert
Shenandoah|TTBB|Burt Szabo
Shenandoah|TTBB|Don Gray
Shenandoah|TTBB|Jay Giallombardo
Shenandoah|TTBB|Joe DeRosa
Shenandoah|TTBB|Mike Taylor
Shenandoah|TTBB|Rick Spencer
Shenendoah|SSAA|Burt Szabo
Shenendoah|TTBB|Burt Szabo
Shenendoah|TTBB|Jay Giallombardo
Shenendoah|TTBB|Joe DeRosa
Shenendoah|TTBB|Unspecified
Shepherds Farewell|SSAA|Unspecified
Shepherds, Come Quick|TTBB|Mark Hale
Sherry|TTBB|Thomas Degan
Shine|SSAA|Heather Lane
Shine|SSAA|James Porter
Shine|SSAA|Joey Minshall
Shine|SSAA|June Dale
Shine|SSAA|Liz Garnett
Shine|SSAA|Lorraine Rochefort
Shine|TTBB|David Wright
Shine Medley|TTBB|David Wright
Shine Medley|TTBB|Ed Waesche
Shine On Harvest Moon|SSAA|Dot Short
Shine On Harvest Moon|TTBB|Val Hicks
SHINE ON HARVEST MOON|SSAA|Dot Calvin
Shine On Me|TTBB|Brent Graham
Shine On Me|TTBB|Floyd Connett
Shine On Me|TTBB|Unspecified
Shine On Your Shoes / Steppin' Out Medley|TTBB|Greg Volk
Shine On, Harvest Moon|SSAA|Carolyn Johnson
Shine On, Harvest Moon|SSAA|Dot Calvin
Shine On, Harvest Moon|SSAA|Jo Lund
Shine On, Harvest Moon|SSAA|Walter Latzko
Shine On, Harvest Moon|TTBB|Jack Baird
Shine On, Harvest Moon|TTBB|John Muir
Shine On, Harvest Moon|TTBB|Val Hicks and Earl Moon
Shine On, Harvest Moon|TTBB|Val Hicks, Earl Moon
Shine On, Harvest Moon / For Me And My Gal Medley|TTBB|Jack Baird
Shine Silently|SATB|Liz Garnett
Shine Your Light|SSAA|Nancy Faddegon
Shiny|SATB|Deke Sharon
Shiny Stockings|SSAA|Walter Latzko
Shiny Stockings|TTBB|Walter Latzko
Shiny Teeth|SATB|Melody Hine
Shiny Teeth|TTBB|Ben Lewin
Ship To Shore|SATB|Don Staffin
Shipoopi|TTBB|Walter Latzko
Shipping Out Medley|TTBB|Steve Jamison
Shiver My Timbers|SSAA|Carole Prietto
Shiver My Timbers|TTBB|Jon Nicholas
Shoe Shine Boy|TTBB|Jeremey Johnson
Shoo Fly Pie and Apple Pan Dowdy|TTBB|Chris Droegemueller
Shoo-Fly Pie and Apple Pan Dowdy|SSAA|Ruby Rhea
Shoo-shoo Baby|SSAA|Larry Wright
Shoop Shoop Song ('It's In His Kiss')|SSAA|Lorraine Rochefort
Shoop-Shoop Song, The (It's In His Kiss)|SSAA|Deke Sharon
Shoop-Shoop Song, The (It's In His Kiss)|SSAA|Jo Lund
Shoot For The Moon|SSAA|Kay Bromert
Shop Around|SSAA|Larry Wright
Shop-Vac|TTBB|Tom Gentry
Short People|SSAA|Jay Giallombardo
Short People|SSAA|Larry Wright
Short People|TTBB|Jay Giallombardo
Short People|TTBB|Jim Henry
Short People|TTBB|King's Singers
Short People|TTBB|Larry Wright
Short People|TTBB|Michael Webber
Short People|TTBB|Steve Delehanty
Short People|TTBB|Unspecified
Shotgun|TTBB|Jack Bridges
Should Have Been Us|SSAA|Nicholas Wright
Should I|SSAA|Kathy Hanneson
Shout|SATB|Deke Sharon
Shout!|SSAA|Jim Massey
Shout!|TTBB|Deke Sharon
Show Biz Is|TTBB|Keith Clark
Show Business Medley|TTBB|Jay Giallombardo
Show Me The Way|SSAA|Cris Conerty
Show Me The Way|TTBB|Anders Lindqvist
Show Me Where the Good Times Are|TTBB|Dot Short and Gene Cokeroft
Show Me Where The Good Times Are|SATB|Gene Cokeroft
Show Me Where The Good Times Are|SSAA|Gene Cokeroft
Show Me Where The Good Times Are|TTBB|Bob Dowma
Show Me Where The Good Times Are|TTBB|C. C. Gerheim
Show Me Where The Good Times Are|TTBB|Dick Kneeland
Show Me Where The Good Times Are|TTBB|Don Gray
Show Me Where The Good Times Are|TTBB|Gene Cokeroft
Show Me Where The Good Times Are|TTBB|Gene Cokeroft/Dot Short
Show Opener|SSAA|Jo Lund
Showbiz Medley|TTBB|Jay Giallombardo
Shuffle Off To Buffalo|TTBB|Al Baker
Shure They Called It Ireland|TTBB|Unspecified
Shut De Do|SATB|Dr. Kirby Shaw
Shut De Do|SSAA|Dr. Kirby Shaw
Shut De Do|TTBB|Kirby Shaw
Shut The Door (They'Re Coming Through The Window)|TTBB|Walter Latzko
Shut Up And Dance|SATB|Deke Sharon
Shut Up And Dance|SATB|Nicholas Wright
Shut Up And Dance|SSAA|Asuka Ichikawa
Shut Up And Dance|TTBB|Nicholas Wright
Shut Up And Dance|TTBB|Wayne Grimmer
Side by Side|SATB|Tom Gentry
Side by Side|SSAA|Brent Graham
Side by Side|SSAA|Carolyn Johnson
Side by Side|SSAA|David Harrington
Side by Side|SSAA|Jan Meyer
Side by Side|SSAA|Kathy Hanneson
Side by Side|SSAA|Lorraine Rochefort
Side by Side|SSAA|Nancy Bergman
Side by Side|SSAA|Ruth Emley Craven
Side by Side|SSAA|Tom Gentry
Side by Side|TTBB|Brent Graham
Side by Side|TTBB|Jim West
Side by Side|TTBB|SPEBSQSA
Side by Side|TTBB|the Barbershop Harmony Society
Side by Side|TTBB|Thomas Gentry
Side by Side|TTBB|Tom Gentry
Side By Side|SSAA|Bill Stauffer
Side By Side|SSAA|Ruth Emley
Side By Side|TTBB|Buzz Haeger
Side By Side / Ain't We Got Fun Medley|TTBB|Mel Knight
Side By Side Parody|TTBB|Unspecified
Sierra Sue|TTBB|Todd Troutman
Sign Your Name|SATB|Deke Sharon
Signed, Sealed, Delivered|SATB|Deke Sharon
Signed, Sealed, Delivered|SATB|Henrik Rosenberg
Signed, Sealed, Delivered|SSAA|Staffan Paulson
Signed, Sealed, Delivered|TTBB|Deke Sharon
Signed, Sealed, Delivered|TTBB|Staffan Paulson
Silence Is Golden|TTBB|Marilyn Penketh
Silent All These Years|SSAA|Deke Sharon
Silent E|TTBB|Chuck Eaker
Silent Night|SATB|David Harrington
Silent Night|SATB|Joe Mannherz
Silent Night|SATB|Nancy Bergman
Silent Night|SATB|Steve Plumb
Silent Night|SSAA|Avis Fellows
Silent Night|SSAA|Cris Conerty
Silent Night|SSAA|David Wallace
Silent Night|SSAA|Dianne Goldrick
Silent Night|SSAA|Eugene McHugh
Silent Night|SSAA|Floyd Connett
Silent Night|SSAA|Jay Giallombardo
Silent Night|SSAA|Jeremey Johnson
Silent Night|SSAA|Renee Craig
Silent Night|TTBB|Aaron Dale
Silent Night|TTBB|Barbershop Harmony Society
Silent Night|TTBB|David Harrington
Silent Night|TTBB|Deke Sharon
Silent Night|TTBB|Derric Johnson
Silent Night|TTBB|Dianne Goldrick
Silent Night|TTBB|Eugene McHugh
Silent Night|TTBB|Frank Thorne
Silent Night|TTBB|Gabriel Lawson
Silent Night|TTBB|Inc. SPEBSQSA
Silent Night|TTBB|Jay Giallombardo
Silent Night|TTBB|Jeremey Johnson
Silent Night|TTBB|Jim Clancy
Silent Night|TTBB|Jim West
Silent Night|TTBB|Joe Mannherz
Silent Night|TTBB|Jon Nicholas
Silent Night|TTBB|Manoj Padki
Silent Night|TTBB|Nick Bryant
Silent Night|TTBB|Rick Spencer
Silent Night|TTBB|SPEBSQSA
Silent Night|TTBB|Steven Armstrong
Silent Night|TTBB|Unspecified
Silent Night|TTBB|Walter Latzko
Silent Night (Not The Traditional Hymn)|SSAA|June Berg
Silent Night, Holy Night|TTBB|Jon Nicholas
Silent Night/It Came Upon a Midnight Clear|TTBB|Jim Clancy
Silent Night/Night of Silence|SSAA|Brian Beck
Silhouettes|SATB|Deke Sharon
Silhouettes|SATB|Tom Gentry
Silhouettes|SSAA|Marge Bailey
Silhouettes|SSAA|Tom Gentry
Silhouettes|TTBB|Thomas Gentry
Silhouettes|TTBB|Tom Gentry
Silver And Gold|TTBB|Andrew Wittenberg
Silver And Gold|TTBB|Kevin Keller
Silver Bells|SATB|Barbershop Harmony Society
Silver Bells|SATB|Joe Mannherz
Silver Bells|SSAA|Brent Graham
Silver Bells|SSAA|Carole Townsend
Silver Bells|SSAA|Carolyn Johnson
Silver Bells|SSAA|Carolyn Schmidt
Silver Bells|SSAA|Diana DeBruycker
Silver Bells|SSAA|Harry Buerer
Silver Bells|SSAA|Jan Meyer
Silver Bells|SSAA|Jan-Ake Westin
Silver Bells|SSAA|Jay Giallombardo
Silver Bells|SSAA|Katie Taylor
Silver Bells|SSAA|Kay Bromert
Silver Bells|SSAA|Linda Edmondson
Silver Bells|SSAA|Louise Hamilton
Silver Bells|SSAA|Nancy Bergman
Silver Bells|TTBB|Barbershop Harmony Society
Silver Bells|TTBB|Brent Graham
Silver Bells|TTBB|Derric Johnson
Silver Bells|TTBB|Greg Lyne
